genres,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity
stomp pop,213036.0944,0.117924632,0.64443968,0.783166746,0.038772327,0.199324351,-4.68808843,0.06368237,119.9984287,0.532496034,1,7,53.62283007
stoner metal,300893.1427,0.042635073,0.364341156,0.801854847,0.468458085,0.161410118,-7.344355924,0.056680464,121.7533059,0.388075979,1,10,43.62310091
stoner rock,307291.2184,0.104501284,0.371381241,0.755388409,0.394655409,0.18177093,-7.799029031,0.057401333,122.7960091,0.398861643,1,5,44.90539923
straight edge,147882.3124,0.010362207,0.388620982,0.886948548,0.127461532,0.284076784,-7.617305465,0.102136169,118.3727777,0.436513751,1,1,34.67229885
straight-ahead jazz,320799.4072,0.715913303,0.481889706,0.209018104,0.595848708,0.185222655,-18.1365789,0.043155564,101.7525083,0.317936884,1,5,30.18422099
street band,371042.3625,0.2583,0.618525,0.737825,0.180953,0.1897425,-6.9946,0.14247,118.0359375,0.5943875,1,5,43.3875
street punk,160048.8333,0.008611667,0.364666667,0.899666667,0.054692667,0.2417,-6.229333333,0.0784,143.5875,0.573,1,6,25.66666667
stride,279429.5882,0.847816885,0.550058608,0.277375391,0.475993682,0.186263941,-15.80612569,0.073510049,114.5694542,0.538443641,1,5,14.61531417
string band,196966.6537,0.810601852,0.490556481,0.44697037,0.143444311,0.207618611,-11.64707593,0.045054722,130.3493454,0.722325,1,7,20.19166667
string folk,288437.9781,0.785740625,0.3356875,0.1384715,0.434452997,0.29243625,-19.93757813,0.044596563,135.5311219,0.30658125,0,4,31.7
string orchestra,254423.25,0.87925,0.1996,0.1014175,0.7125,0.17775,-22.75725,0.04385,80.9465,0.21375,1,7,43.25
string quartet,412712.8002,0.934261527,0.300310005,0.108083432,0.483201792,0.152473866,-20.63908157,0.046402821,113.2617162,0.235007359,1,7,22.75697161
strut,309739.6,0.107814667,0.693033333,0.726333333,0.014431445,0.126623333,-7.4322,0.074063333,122.6949,0.7224,1,11,48.2
substep,288183.0909,0.108618182,0.458818182,0.473045455,0.309986857,0.119368182,-10.5925,0.036840909,141.2422273,0.219363636,0,5,48.36363636
sudanese pop,322858,0.0649,0.482,0.562,0.853,0.31,-13.15,0.0737,83.981,0.516,0,5,47
sufi,294365.1101,0.530066827,0.618496608,0.521124808,0.097302342,0.170519926,-10.20485561,0.078534433,109.4224614,0.642845954,1,7,33.64820036
sufi chant,218092.6429,0.623357143,0.504214286,0.485214286,0.115443701,0.195907143,-8.267428571,0.0409,125.6847857,0.452214286,0,11,0
sunshine pop,174467.0785,0.516017796,0.51765342,0.497414385,0.048213301,0.183247896,-10.84386576,0.048525708,119.594841,0.602084805,1,9,31.61619381
supergroup,271454.1551,0.170394058,0.472319483,0.676722197,0.071798083,0.192573716,-8.943273649,0.056198077,118.2776951,0.498001145,1,7,42.90643825
surf music,149282.8969,0.37321343,0.478104024,0.702325203,0.498407026,0.252354327,-10.13794674,0.045053868,127.2608882,0.696935764,1,9,28.81732209
surf punk,235958.4667,0.061006142,0.480489216,0.813535294,0.377971532,0.191405686,-7.52062549,0.061765196,132.2739941,0.439083333,1,4,41.94117647
svensk progg,202622,0.429333333,0.430666667,0.643333333,0.18333484,0.234666667,-9.358,0.0403,107.1083333,0.564,0,1,27.66666667
swamp blues,222139.0862,0.438677249,0.657521164,0.501150265,0.045128758,0.180870635,-10.16816402,0.047630529,111.7275376,0.805692063,1,6,32.44021164
swamp pop,187081.8029,0.554552563,0.575631164,0.52429861,0.019223568,0.212140634,-9.38528196,0.045877459,121.9216457,0.712219086,1,5,25.99582251
swamp rock,239279.2225,0.306072482,0.589670619,0.614706785,0.038175961,0.239730765,-9.385973336,0.046986897,115.8368439,0.673394367,1,7,37.40193236
swancore,237012.732,0.04425786,0.379308967,0.84371345,0.109704618,0.225477388,-6.081422027,0.079724951,136.9043509,0.516926901,1,9,46.78849903
swedish alternative rock,227386.5206,0.115535638,0.52276,0.766369275,0.099384752,0.214549855,-6.208008696,0.062029391,132.5103878,0.455844058,1,2,42.37410628
swedish americana,305009.3375,0.5956575,0.456496429,0.540496429,0.17012136,0.141627143,-8.077053571,0.037939821,107.3947911,0.391732143,1,4,54.74285714
swedish black metal,274897.8667,0.000716485,0.2596,0.8494,0.789006667,0.275193333,-8.1816,0.07266,121.5264667,0.232886667,1,11,33.86666667
swedish country,227462.05,0.092465,0.59985,0.79435,0.001484909,0.167015,-6.9395,0.05351,117.0466,0.4685,1,6,58.7
swedish dancehall,203945.3333,0.1465,0.808,0.705,2.28E-05,0.1844,-5.971666667,0.072733333,103.339,0.698333333,1,6,73.33333333
swedish death metal,236084.1762,0.138957239,0.35555,0.850478571,0.403188855,0.180899524,-6.783592857,0.093914762,125.3438929,0.31576619,1,7,42.86904762
swedish doom metal,418610.5556,0.000218267,0.219555556,0.831666667,0.030825222,0.130133333,-4.667444444,0.067433333,113.5176667,0.200133333,1,4,34.66666667
swedish electronic,295608.5,0.1031,0.845,0.356,0.3645,0.09425,-12.5935,0.05235,113.9435,0.4635,1,1,60.5
swedish electropop,216674.01,0.261565885,0.614688128,0.700127838,0.107382659,0.185688747,-6.023157105,0.065177053,134.9390485,0.491954782,1,7,55.18494568
swedish eurodance,195239,0.198,0.606,0.978,0.903,0.103,-5.472,0.0389,150.028,0.551,0,6,56
swedish gangsta rap,202827,0.185,0.45,0.465,0,0.0782,-7.867,0.268,70.231,0.788,0,7,71
swedish garage rock,176137.6667,0.047932333,0.455333333,0.936666667,0.004149683,0.264916667,-4.150666667,0.088266667,134.4751667,0.672333333,1,9,49
swedish hard rock,256496.3295,0.080853147,0.47427619,0.838320952,0.108723972,0.282836667,-8.958252381,0.06364981,115.669921,0.330761905,0,7,38.7
swedish hardcore,288813.3333,0.0044,0.651,0.741,0.003773433,0.175433333,-8.741,0.0895,125.6333333,0.533333333,1,9,48.33333333
swedish house,295608.5,0.1031,0.845,0.356,0.3645,0.09425,-12.5935,0.05235,113.9435,0.4635,1,1,60.5
swedish idol pop,195480,0.21285,0.5585,0.626,0,0.0888,-4.576,0.04135,124.9385,0.3165,1,3,54.5
swedish indie folk,219454.8519,0.728918519,0.66462963,0.456481481,0.11010037,0.106066667,-9.961481481,0.030555556,112.4499259,0.274259259,1,1,65.59259259
swedish indie pop,242074.6896,0.197902828,0.586593324,0.686826237,0.151147231,0.192241737,-6.821910364,0.045196933,125.7103023,0.439084547,1,2,50.87852474
swedish indie rock,186281.0417,0.178085583,0.479833333,0.708416667,0.155540096,0.213004167,-7.208166667,0.054541667,141.7137917,0.569458333,1,2,46.58333333
swedish jazz,310015.6219,0.828119106,0.501082745,0.222618948,0.454690911,0.270608175,-16.47146014,0.048541049,108.9339623,0.372604115,1,5,36.03365667
swedish metal,282149.4733,0.050813202,0.330398252,0.886999517,0.318468891,0.221278638,-5.925609501,0.08703966,131.3104354,0.285689478,1,7,44.98985507
swedish metalcore,237867,0.0132,0.175,0.902,0,0.324,-4.343,0.12,179.957,0.153,0,2,45
swedish pop,210379.3473,0.239095324,0.628409439,0.677384571,0.006161885,0.178528813,-6.263402899,0.068382184,122.7713089,0.550074141,1,5,58.0455408
swedish post-hardcore,288813.3333,0.0044,0.651,0.741,0.003773433,0.175433333,-8.741,0.0895,125.6333333,0.533333333,1,9,48.33333333
swedish power metal,282436.6268,0.172299307,0.444358696,0.749242754,0.129387285,0.212214493,-7.025253623,0.075186957,141.9750145,0.343307246,1,7,43.51449275
swedish prog,210240,0.35,0.376,0.284,0.55,0.346,-12.586,0.0353,120.483,0.318,0,4,29
swedish progressive metal,540971.6667,0.080515867,0.306333333,0.662666667,0.259235556,0.167977778,-7.026555556,0.045344444,107.4365556,0.218788889,0,9,46
swedish rock-and-roll,161653,0.268,0.454,0.639,0.000792,0.0435,-7.322,0.0333,118.05,0.695,1,9,39
swedish singer-songwriter,252788.4352,0.512435185,0.50762963,0.483648148,0.107627436,0.1879,-8.490981481,0.034647222,126.1010093,0.376092593,1,2,51.25925926
swedish soul,186878.0909,0.658572727,0.531363636,0.353545455,0.013369535,0.123027273,-10.04463636,0.077195455,148.8810909,0.398681818,1,10,61.04545455
swedish stoner rock,312030.5,0.481895,0.446875,0.454875,0.3575,0.1785,-11.306375,0.136225,112.806125,0.3485,1,1,25
swedish synth,283600.5,0.769,0.4965,0.247,0.8045,0.09815,-13.58,0.0296,164.046,0.213,1,9,48
swedish synthpop,243602.6818,0.255675986,0.639480072,0.649586111,0.238899473,0.170717826,-7.853734541,0.051474601,125.7304149,0.476943116,1,9,52.02681159
swedish tropical house,208216,0.16325,0.6505,0.503,0.012300905,0.09345,-6.733,0.0394,135.0375,0.2235,1,6,63.5
swedish underground rap,193316,0.0771,0.758,0.902,0.807,0.367,-8.243,0.056,94.976,0.68,0,11,55
swing,205140.2788,0.792040069,0.547834457,0.335953171,0.262857997,0.211994561,-13.04387225,0.076427437,116.7688617,0.566895935,1,5,16.02581891
swing italiano,240971.9,0.755062882,0.540311631,0.34011065,0.20665314,0.13460686,-13.06847546,0.115982383,142.2812809,0.653543451,1,10,8.32970828
swing revival,215268.3333,0.296428083,0.552916667,0.721875,0.182440389,0.322345833,-7.021791667,0.058379167,108.9399583,0.535083333,0,7,32.83333333
swiss black metal,251451,2.20E-05,0.210666667,0.899666667,0.744,0.199616667,-7.797833333,0.060966667,151.6673333,0.2515,1,11,35.16666667
swiss metal,234719.4286,0.00027672,0.249904762,0.920619048,0.557854286,0.267033333,-7.234809524,0.070961905,146.4056667,0.339,0,11,38.9047619
swiss pop,176980.5,0.155535,0.7565,0.7115,0.3684625,0.1457,-6.151,0.05075,120.498,0.4925,1,6,63.5
swiss rock,274755.5333,0.0195044,0.4906,0.706466667,0.304407089,0.23376,-11.66573333,0.0415,127.0308667,0.595333333,1,9,33.6
swiss worship,200027,0.759,0.361,0.0755,0,0.126,-19.055,0.0363,122.596,0.102,1,5,44
symphonic black metal,333582.6556,0.002321921,0.254696296,0.920392593,0.535685329,0.208135185,-6.449388889,0.105433704,124.6395852,0.149572963,0,11,42.91481481
symphonic metal,264222.8488,0.035040352,0.388493827,0.852919753,0.143182683,0.197460494,-5.043462963,0.054758025,123.0048148,0.330920679,0,0,49.70987654
symphonic rock,322833.4965,0.290957134,0.438572368,0.552364051,0.198968873,0.217752554,-11.57920325,0.053539325,119.2203887,0.451375194,1,2,34.17109187
synth funk,276415.7629,0.221208834,0.682710856,0.605255221,0.172482826,0.22715818,-10.04048101,0.086941772,119.6557755,0.620462161,1,11,38.43493222
synth punk,186947.25,0.192261875,0.664078125,0.653921875,0.175563832,0.140648438,-11.804375,0.075101563,143.164,0.75640625,1,9,30.640625
synthpop,266447.3294,0.145604217,0.632049454,0.673338701,0.128862166,0.200129182,-10.6600153,0.050441206,122.722059,0.658795995,1,9,42.40249229
synthwave,268558.1667,0.134989533,0.528222222,0.707888889,0.446107004,0.150577778,-7.726944444,0.039566667,125.0663333,0.441655556,0,10,53.44444444
syrian pop,265183.25,0.86275,0.37,0.2015,0.2655,0.31,-12.907,0.041325,94.5395,0.51675,1,11,8.75
tabla,254647.0357,0.976857143,0.658071429,0.320714286,0.537371429,0.429628571,-12.42692857,0.089121429,107.5540357,0.777321429,1,6,4.857142857
tagalog worship,299619.9541,0.565161212,0.378975758,0.392960866,0.000448727,0.562837056,-13.26194372,0.046249177,117.3187048,0.298231861,1,7,36.81558442
taiwan campus folk,258547.9148,0.643621429,0.518691005,0.450615608,0.000282635,0.295744444,-11.52810714,0.058940079,99.57968651,0.42091455,1,11,38.87698413
taiwan hip hop,202609,0.567,0.400666667,0.202666667,0.001009667,0.216,-19.11633333,0.0305,100.95,0.329333333,1,7,37.66666667
taiwan indie,260626.5,0.675,0.5765,0.3915,0.21415,0.1285,-11.63,0.05535,143.9415,0.566,1,7,53
taiwan pop,260385.5383,0.563571465,0.536774876,0.378581559,0.000712832,0.145099055,-11.00996324,0.032347822,99.78513391,0.372070586,1,7,47.10078383
taiwan singer-songwriter,279441.9385,0.578,0.575,0.397630769,6.88E-06,0.18646,-10.93184615,0.032952308,100.1800462,0.376769231,1,2,45.69230769
tajik pop,209717,0.991,0.789,0.335,0.00858,0.189,-8.478,0.0948,101.549,0.847,1,5,0
talent show,205249.4192,0.150478889,0.581559883,0.735593069,0.000511269,0.187137643,-5.327621708,0.076443353,118.9076481,0.544275001,1,1,58.97730216
tamborazo,173509.5,0.3745,0.587,0.583666667,0.25725,0.131008333,-7.172416667,0.050333333,115.0896667,0.882166667,1,3,43.33333333
tamil hip hop,213139,0.8895,0.67475,0.302,0.2293885,0.199,-12.1085,0.20705,131.58175,0.62725,1,6,1.375
tamil pop,267071.1357,0.59169123,0.646060804,0.423089519,0.061859671,0.159621579,-12.11969988,0.106357877,106.1871233,0.618789507,1,5,27.07648323
tamil worship,205007.069,0.912388889,0.589670635,0.349957143,0.319820373,0.256692222,-9.469059524,0.125586984,106.5049579,0.776770635,1,11,3.966666667
tampa indie,212789.2051,0.284348541,0.498910256,0.767769231,0.000364284,0.286012821,-8.487910256,0.171882051,142.0721923,0.405135897,1,3,37.38461538
tango,178533.7921,0.926272205,0.573499183,0.319132218,0.31333093,0.266447495,-11.94705928,0.123778253,110.2698246,0.593441839,1,4,10.20885835
tango cancion,185307.2073,0.908956938,0.575743222,0.37481866,0.326206054,0.341860766,-10.0392488,0.141975439,114.0733206,0.57969059,1,9,18.36363636
tape club,202830.0227,0.269332785,0.417813636,0.715875,0.351222283,0.20951,-9.795329545,0.053915,136.1154364,0.653945455,1,7,33.10227273
tech house,333854.3,0.20908385,0.679327778,0.651405556,0.3150725,0.152952778,-10.69274444,0.061550556,125.3530278,0.511118889,1,6,35.58333333
technical death metal,269174.4592,0.000215412,0.278595238,0.933040816,0.469707704,0.198625,-7.416168367,0.110835034,123.219051,0.267341837,1,1,36.9744898
technical deathcore,181145.5,0.4800123,0.589,0.65,0.000134,0.2635,-7.537,0.1008,112.2125,0.524,1,7,28
technical groove metal,342220,0.00021958,0.372,0.976166667,0.456331667,0.176833333,-5.487,0.10325,118.5938333,0.2173,0,1,47.16666667
technical thrash,292134.3571,0.000111375,0.272285714,0.939654762,0.603987619,0.147545238,-7.72725,0.121178571,131.7144881,0.203796429,1,4,36.58333333
techno,348950.8111,0.054789344,0.67595,0.658038889,0.676888889,0.184161111,-11.08939444,0.060368889,121.3468056,0.468778333,1,11,38.47222222
techno kayo,264885.8467,0.41081699,0.618615758,0.678190909,0.096114034,0.246607152,-6.470804242,0.038667394,118.3766309,0.611890909,1,6,36.92727273
tecnobanda,190433.8491,0.329946432,0.748420868,0.673724651,0.011065539,0.185188535,-6.99704881,0.100973307,142.3803601,0.916856142,1,0,43.35517841
teen pop,195771.1429,0.236010281,0.676915476,0.690805952,0.001284838,0.145273929,-5.639058333,0.058724286,114.6441607,0.523160714,1,1,57.17380952
tejano,212192.2478,0.306549571,0.661096537,0.611494128,0.002155224,0.177439733,-8.13781623,0.063717775,129.9236188,0.784406241,1,7,39.89996522
telugu worship,137315,0.6178,0.6555,0.364,0.019395,0.1064,-12.3145,0.048575,89.28525,0.705,1,10,15
tennessee metal,264013.3333,0.000891333,0.372,0.994333333,0.040619667,0.178,-4.621,0.192666667,122.18,0.105966667,1,11,46
tex-mex,214925.4865,0.277547032,0.681028947,0.695745029,0.004316069,0.125298187,-7.451645322,0.070825439,130.4775678,0.831830409,1,7,40.47222222
texas blues,246788.5339,0.396274948,0.556170785,0.56484824,0.083773601,0.207344895,-10.25068401,0.071256147,123.463684,0.649985073,1,9,33.50464784
texas country,238150.5034,0.250846152,0.569625131,0.608662573,0.010479902,0.207445409,-7.739997346,0.041296121,119.8696371,0.519200664,1,7,46.36222089
texas pop punk,215383.9764,0.110303204,0.535405594,0.796749417,9.39E-06,0.198263869,-4.859600067,0.06802326,122.296953,0.62388345,1,10,52.82284382
texas punk,168320,0.15335408,0.4525,0.69,0.2878837,0.206166667,-8.8855,0.054216667,115.0526667,0.616,1,9,40.5
thai indie pop,256886.5,0.2295,0.638,0.87,9.65E-06,0.09505,-4.6595,0.05015,117.954,0.6195,1,9,65
thai pop,232823.25,0.1241,0.6705,0.85,1.48E-05,0.074475,-5.02425,0.056375,107.9895,0.74075,1,10,50.5
thall,132676.75,0.0485125,0.43825,0.69525,0.6855,0.10255,-11.2245,0.037625,147.89625,0.80775,1,2,15.75
theme,227733.4208,0.662578203,0.351903549,0.396690475,0.521442839,0.194957356,-13.78829156,0.052695438,114.2613867,0.369112625,1,0,23.08865651
theremin,134448.6635,0.932772436,0.277323718,0.231184231,0.890185897,0.157499359,-22.23601282,0.084323397,103.782984,0.166430769,1,0,8.346153846
thrash core,125332.7702,0.018756457,0.358424704,0.88456713,0.221156313,0.232107973,-9.412936231,0.100549203,120.9879314,0.408748598,1,11,28.44910243
thrash metal,274362.4036,0.005086587,0.313308758,0.907649609,0.259753908,0.195361592,-7.951955747,0.110039433,126.7244609,0.323498737,1,11,36.55041666
tico,206000,0.5215,0.6795,0.4165,0.39450725,0.1035,-11.415,0.10095,125.995,0.2575,1,10,0
timba,244326.5833,0.545833333,0.653,0.657416667,9.99E-05,0.123333333,-8.91325,0.214266667,107.2141667,0.84675,1,6,24.75
tin pan alley,224986.6722,0.915622747,0.443840201,0.274768682,0.190261348,0.199338539,-13.9429533,0.092630016,107.5908414,0.441725117,1,10,13.35512199
tipico,274446,0.299044828,0.671206897,0.686405172,0.002653487,0.144785345,-6.590681034,0.049092241,108.3713793,0.436301724,1,10,57.78448276
tolkien metal,291764.8583,0.243423916,0.351925,0.676641667,0.545190042,0.234466667,-9.332016667,0.0584875,112.7849083,0.350966667,1,4,35.125
tollywood,245418.4921,0.748047619,0.596603175,0.386388889,0.278431649,0.190247619,-9.608873016,0.177557143,100.1151746,0.702333333,1,7,14.33333333
tone,687598.8,0.6736,0.27156,0.1542,0.7418,0.09074,-26.918,0.0443,102.2188,0.20662,1,1,40.4
torch song,190176.9318,0.862003256,0.50024851,0.281749261,0.027275518,0.238397533,-12.49237147,0.07745711,109.7711174,0.483651583,1,10,14.33502637
toronto indie,249903.9067,0.448891067,0.538786667,0.436268667,0.14089077,0.138990667,-12.15558,0.037444667,107.0763733,0.33426,1,5,47.96
toronto rap,235431.4156,0.15339651,0.731355856,0.679119752,0.001146213,0.148668001,-6.065932919,0.144928893,126.2853195,0.486409283,0,1,64.58851147
trad jazz catala,164827.6667,0.725872222,0.594333333,0.614944444,0.181043778,0.288766667,-8.376555556,0.060461111,120.2435556,0.781833333,1,7,0
traditional bluegrass,160099.5472,0.488998611,0.525393056,0.600475,0.627025312,0.201877222,-11.572375,0.03658375,128.74855,0.780144444,1,2,18.82083333
traditional blues,206243.9086,0.71773865,0.604210763,0.394976317,0.111445664,0.171100249,-11.90321387,0.065463034,114.188943,0.638489887,1,0,23.01817896
traditional british folk,209079.4286,0.652952381,0.470896825,0.246142857,0.000947068,0.14917619,-13.46598413,0.039833333,153.2835952,0.418746032,1,5,30.0952381
traditional country,167204.054,0.731593405,0.589647176,0.405739136,0.037828434,0.199989704,-11.88321054,0.044673751,116.739596,0.714841918,1,10,20.29349597
traditional folk,216984.2695,0.625585371,0.542851865,0.382306703,0.06223057,0.188217842,-12.98575178,0.052806401,118.4137312,0.566834915,1,9,31.37255102
traditional funk,160227,0.688,0.336,0.278,0,0.101,-9.24,0.0349,167.52,0.343,1,2,44
traditional rockabilly,137728.5857,0.618082143,0.602391667,0.770665476,0.003615153,0.161996667,-5.730155952,0.068264048,120.1763298,0.844428571,1,9,9.294047619
traditional scottish folk,217547,0.947,0.251,0.0954,0.0132,0.142,-21.264,0.042,81.77,0.0638,1,4,7
traditional ska,183582.6667,0.145927083,0.689458333,0.69975,0.01411955,0.115875,-7.380791667,0.1014125,127.1148333,0.875583333,1,0,35.75
traditional soul,205867.8958,0.389255417,0.475541667,0.5956875,0.117318547,0.163635417,-7.742875,0.0641125,123.6505625,0.6019375,1,10,33.95833333
trance,269227.5809,0.106162847,0.577928199,0.776374504,0.265873657,0.162689162,-8.125252976,0.054929067,129.3444257,0.438276339,1,11,50.18551587
